0.0,0,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.249300000000005
0.0,1,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.626620000000003
0.0,2,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96902
0.0,3,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12752999999998
0.0,4,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.950679999999977
0.0,5,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82740000000001
0.0,6,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.478520000000003
0.0,7,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.546420000000012
0.0,8,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.866120000000024
0.0,9,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.400179999999978
0.0,10,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.377659999999992
0.0,11,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.562470000000019
0.0,12,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666080000000022
0.0,13,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.953550000000007
0.0,14,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.357399999999984
0.0,15,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.223749999999995
0.0,16,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.281220000000019
0.0,17,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721600000000024
0.0,18,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.294129999999996
0.0,19,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.225700000000018
0.0,20,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.533630000000016
0.0,21,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.991899999999987
0.0,22,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42610000000002
0.0,23,4,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.387879999999996
0.0,0,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.109159999999974
0.0,1,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.888120000000015
0.0,2,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76569999999998
0.0,3,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.370360000000005
0.0,4,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.752380000000016
0.0,5,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.616460000000018
0.0,6,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63754
0.0,7,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.608979999999974
0.0,8,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.948300000000017
0.0,9,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35757000000001
0.0,10,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67953
0.0,11,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.191959999999995
0.0,12,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.557999999999993
0.0,13,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07877000000002
0.0,14,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.069700000000012
0.0,15,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.658569999999997
0.0,16,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11651999999998
0.0,17,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.626950000000022
0.0,18,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99939999999998
0.0,19,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49441999999999
0.0,20,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.712400000000002
0.0,21,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.246429999999975
0.0,22,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.330539999999985
0.0,23,5,1,31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41852
0.0,0,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54455999999999
0.0,1,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.864620000000002
0.0,2,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.029049999999984
0.0,3,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.920200000000023
0.0,4,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.553830000000005
0.0,5,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.792820000000006
0.0,6,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.769000000000005
0.0,7,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.399400000000014
0.0,8,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.724030000000027
0.0,9,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94553000000002
0.0,10,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.581669999999974
0.0,11,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.984280000000012
0.0,12,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.011840000000007
0.0,13,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.182650000000024
0.0,14,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.705699999999979
0.0,15,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37990000000002
0.0,16,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.028869999999984
0.0,17,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.856049999999982
0.0,18,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.332460000000026
0.0,19,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.059660000000008
0.0,20,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68747000000002
0.0,21,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42822000000001
0.0,22,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.109559999999988
0.0,23,6,1,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83566000000002
0.0,0,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.420619999999985
0.0,1,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.210050000000024
0.0,2,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.947780000000023
0.0,3,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.244199999999978
0.0,4,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91055
0.0,5,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.658569999999997
0.0,6,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.906619999999975
0.0,7,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27722
0.0,8,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.193240000000003
0.0,9,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11264
0.0,10,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.324099999999987
0.0,11,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.989379999999983
0.0,12,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.934419999999989
0.0,13,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.813229999999976
0.0,14,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.902249999999981
0.0,15,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.879599999999982
0.0,16,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33420000000001
0.0,17,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.730439999999987
0.0,18,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.086180000000013
0.0,19,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.757479999999987
0.0,20,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.657600000000002
0.0,21,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54077000000001
0.0,22,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56220000000002
0.0,23,0,1,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.468230000000005
0.0,0,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.845669999999984
0.0,1,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08044000000001
0.0,2,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03771999999998
0.0,3,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83456000000001
0.0,4,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.680880000000002
0.0,5,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.750580000000014
0.0,6,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.318399999999997
0.0,7,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.214940000000013
0.0,8,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.201480000000004
0.0,9,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.965970000000027
0.0,10,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.653750000000002
0.0,11,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.396239999999977
0.0,12,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.415160000000014
0.0,13,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.732759999999985
0.0,14,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.631959999999992
0.0,15,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.314300000000003
0.0,16,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.868679999999983
0.0,17,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666020000000003
0.0,18,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.90755999999999
0.0,19,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.966520000000003
0.0,20,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66980000000001
0.0,21,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.924350000000004
0.0,22,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.912930000000017
0.0,23,1,1,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.381230000000016
0.0,0,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540920000000028
0.0,1,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.539120000000025
0.0,2,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.507139999999993
0.0,3,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.315459999999973
0.0,4,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.839699999999993
0.0,5,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.197999999999979
0.0,6,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32596000000001
0.0,7,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22305
0.0,8,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.314329999999984
0.0,9,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.846400000000017
0.0,10,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.392200000000003
0.0,11,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90073000000001
0.0,12,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389070000000004
0.0,13,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113560000000007
0.0,14,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.847080000000005
0.0,15,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.592249999999979
0.0,16,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.373260000000016
0.0,17,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275300000000016
0.0,18,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.824999999999989
0.0,19,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.199000000000012
0.0,20,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.713559999999973
0.0,21,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.733859999999993
0.0,22,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.579700000000003
0.0,23,2,1,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.536440000000027
0.0,0,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.388059999999996
0.0,1,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89792
0.0,2,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9846
0.0,3,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.855349999999987
0.0,4,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.820069999999987
0.0,5,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.803470000000004
0.0,6,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.476319999999987
0.0,7,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.680600000000027
0.0,8,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.102480000000014
0.0,9,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55340000000001
0.0,10,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.048339999999996
0.0,11,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.332179999999994
0.0,12,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.790129999999976
0.0,13,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99588
0.0,14,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.247770000000003
0.0,15,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34384
0.0,16,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44414999999998
0.0,17,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556820000000016
0.0,18,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.931899999999985
0.0,19,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83832000000001
0.0,20,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.529569999999978
0.0,21,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.910950000000014
0.0,22,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.432999999999993
0.0,23,3,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933780000000013
0.0,0,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02199999999999
0.0,1,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.118040000000008
0.0,2,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.022550000000024
0.0,3,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.574160000000006
0.0,4,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.642999999999972
0.0,5,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.094449999999995
0.0,6,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.260130000000004
0.0,7,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.135280000000023
0.0,8,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.279629999999997
0.0,9,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93765000000002
0.0,10,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34620000000001
0.0,11,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.609399999999994
0.0,12,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079679999999996
0.0,13,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.122439999999983
0.0,14,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.097660000000019
0.0,15,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.711760000000027
0.0,16,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.825600000000009
0.0,17,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.997619999999984
0.0,18,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125060000000019
0.0,19,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625369999999975
0.0,20,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.908749999999998
0.0,21,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.060270000000003
0.0,22,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.502380000000016
0.0,23,4,1,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.301199999999994
0.0,0,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.995499999999993
0.0,1,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.676240000000007
0.0,2,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.114379999999983
0.0,3,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.550869999999975
0.0,4,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37772000000001
0.0,5,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.489379999999983
0.0,6,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.068499999999972
0.0,7,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.712739999999997
0.0,8,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38864000000001
0.0,9,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.634059999999977
0.0,10,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.128330000000005
0.0,11,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.939270000000022
0.0,12,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77879999999999
0.0,13,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.746550000000013
0.0,14,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.711979999999983
0.0,15,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.604159999999979
0.0,16,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25394
0.0,17,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.128330000000005
0.0,18,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.649049999999988
0.0,19,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.475039999999979
0.0,20,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18853999999999
0.0,21,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.60300000000001
0.0,22,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.569999999999993
0.0,23,5,1,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.572240000000022
0.0,0,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.460019999999986
0.0,1,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.010379999999998
0.0,2,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24029999999999
0.0,3,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12009999999998
0.0,4,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67813000000001
0.0,5,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.187299999999993
0.0,6,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.581819999999993
0.0,7,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.519619999999975
0.0,8,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.416200000000003
0.0,9,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.372380000000021
0.0,10,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757540000000006
0.0,11,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41579999999999
0.0,12,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.541659999999979
0.0,13,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.083529999999996
0.0,14,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.519740000000013
0.0,15,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.533200000000022
0.0,16,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07065
0.0,17,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.133539999999982
0.0,18,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.639099999999985
0.0,19,6,1,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.664249999999981
